episode,time,r_sum
1153,50,4.899999999999999
1154,50,4.899999999999999
1155,50,4.899999999999999
1156,50,4.899999999999999
1157,50,4.899999999999999
1158,50,4.899999999999999
1159,50,4.899999999999999
1160,50,4.899999999999999
1161,50,4.899999999999999
1162,50,4.899999999999999
1163,50,4.899999999999999
1164,50,4.899999999999999
1165,50,4.899999999999999
1166,50,4.899999999999999
1167,50,4.899999999999999
1168,50,4.899999999999999
1169,50,4.899999999999999
1170,50,4.899999999999999
1171,50,4.899999999999999
1172,50,4.899999999999999
1173,50,4.899999999999999
1174,50,4.899999999999999
1175,50,4.899999999999999
1176,50,4.899999999999999
1177,50,4.899999999999999
1178,50,4.899999999999999
1179,50,4.899999999999999
1180,50,4.899999999999999
1181,50,4.899999999999999
1182,50,4.899999999999999
1183,50,4.899999999999999
1184,50,4.899999999999999
1185,50,4.899999999999999
1186,50,4.899999999999999
1187,50,4.899999999999999
1188,50,4.899999999999999
1189,50,4.899999999999999
1190,50,4.899999999999999
1191,50,4.899999999999999
1192,50,4.899999999999999
1193,50,4.899999999999999
1194,50,4.899999999999999
1195,50,4.899999999999999
1196,50,4.899999999999999
1197,50,4.899999999999999
1198,50,4.899999999999999
1199,50,4.899999999999999
1200,50,4.899999999999999
1201,50,4.899999999999999
1202,50,4.899999999999999
1203,50,4.899999999999999
1204,50,4.899999999999999
1205,50,4.899999999999999
1206,50,4.899999999999999
1207,50,4.899999999999999
1208,50,4.899999999999999
1209,50,4.899999999999999
1210,50,4.899999999999999
1211,50,4.899999999999999
1212,50,4.899999999999999
1213,50,4.899999999999999
1214,50,4.899999999999999
1215,50,4.899999999999999
1216,50,4.899999999999999
1217,50,4.899999999999999
1218,50,4.899999999999999
1219,50,4.899999999999999
1220,50,4.899999999999999
1221,50,4.899999999999999
1222,50,4.899999999999999
1223,50,4.899999999999999
1224,50,4.899999999999999
1225,50,4.899999999999999
1226,50,4.899999999999999
1227,50,4.899999999999999
1228,50,4.899999999999999
1229,50,4.899999999999999
1230,50,4.899999999999999
1231,50,4.899999999999999
1232,50,4.899999999999999
1233,50,4.899999999999999
1234,50,4.899999999999999
1235,50,4.899999999999999
1236,50,4.899999999999999
1237,50,4.899999999999999
1238,50,4.899999999999999
1239,50,4.899999999999999
1240,50,4.899999999999999
1241,50,4.899999999999999
1242,50,4.899999999999999
1243,50,4.899999999999999
1244,50,4.899999999999999
1245,50,4.899999999999999
1246,50,4.899999999999999
1247,50,4.899999999999999
1248,50,4.899999999999999
1249,50,4.899999999999999
1250,50,4.899999999999999
1251,50,4.899999999999999
1252,50,4.899999999999999
1253,50,4.899999999999999
1254,50,4.899999999999999
1255,50,4.899999999999999
1256,50,4.899999999999999
1257,50,4.899999999999999
1258,50,4.899999999999999
1259,50,4.899999999999999
1260,50,4.899999999999999
1261,50,4.899999999999999
1262,50,4.899999999999999
1263,50,4.899999999999999
1264,50,4.899999999999999
1265,50,4.899999999999999
1266,50,4.899999999999999
1267,50,4.899999999999999
1268,50,4.899999999999999
1269,50,4.899999999999999
1270,50,4.899999999999999
1271,50,4.899999999999999
1272,50,4.899999999999999
1273,50,4.899999999999999
1274,50,4.899999999999999
1275,50,4.899999999999999
1276,50,4.899999999999999
1277,50,4.899999999999999
1278,50,4.899999999999999
1279,50,4.899999999999999
1280,50,4.899999999999999
1281,50,4.899999999999999
1282,50,4.899999999999999
1283,50,4.899999999999999
1284,50,4.899999999999999
1285,50,4.899999999999999
1286,50,4.899999999999999
1287,50,4.899999999999999
1288,50,4.899999999999999
1289,50,4.899999999999999
1290,50,4.899999999999999
1291,50,4.899999999999999
1292,50,4.899999999999999
1293,50,4.899999999999999
1294,50,4.899999999999999
1295,50,4.899999999999999
1296,50,4.899999999999999
1297,50,4.899999999999999
1298,50,4.899999999999999
1299,50,4.899999999999999
1300,50,4.899999999999999
1301,50,4.899999999999999
1302,50,4.899999999999999
1303,50,4.899999999999999
1304,50,4.899999999999999
1305,50,4.899999999999999
1306,50,4.899999999999999
1307,50,4.899999999999999
1308,50,4.899999999999999
1309,50,4.899999999999999
1310,50,4.899999999999999
1311,50,4.899999999999999
1312,50,4.899999999999999
1313,50,4.899999999999999
1314,50,4.899999999999999
1315,50,4.899999999999999
1316,50,4.899999999999999
1317,50,4.899999999999999
1318,50,4.899999999999999
1319,50,4.899999999999999
1320,50,4.899999999999999
1321,50,4.899999999999999
1322,50,4.899999999999999
1323,50,4.899999999999999
1324,50,4.899999999999999
1325,50,4.899999999999999
1326,50,4.899999999999999
1327,50,4.899999999999999
1328,50,4.899999999999999
1329,50,4.899999999999999
1330,50,4.899999999999999
1331,50,4.899999999999999
1332,50,4.899999999999999
1333,50,4.899999999999999
1334,50,4.899999999999999
1335,50,4.899999999999999
1336,50,4.899999999999999
1337,51,4.999999999999998
1338,50,4.899999999999999
1339,50,4.899999999999999
1340,50,4.899999999999999
1341,50,4.899999999999999
1342,50,4.899999999999999
1343,50,4.899999999999999
1344,50,4.899999999999999
1345,50,4.899999999999999
1346,50,4.899999999999999
1347,50,4.899999999999999
1348,50,4.899999999999999
1349,50,4.899999999999999
1350,50,4.899999999999999
1351,50,4.899999999999999
1352,50,4.899999999999999
1353,50,4.899999999999999
1354,50,4.899999999999999
1355,50,4.899999999999999
1356,50,4.899999999999999
1357,50,4.899999999999999
1358,50,4.899999999999999
1359,50,4.899999999999999
1360,50,4.899999999999999
1361,50,4.899999999999999
1362,50,4.899999999999999
1363,50,4.899999999999999
1364,50,4.899999999999999
1365,50,4.899999999999999
1366,50,4.899999999999999
1367,50,4.899999999999999
1368,50,4.899999999999999
1369,50,4.899999999999999
1370,50,4.899999999999999
1371,50,4.899999999999999
1372,50,4.899999999999999
1373,50,4.899999999999999
1374,50,4.899999999999999
1375,50,4.899999999999999
1376,50,4.899999999999999
1377,50,4.899999999999999
1378,50,4.899999999999999
1379,50,4.899999999999999
1380,50,4.899999999999999
1381,50,4.899999999999999
1382,50,4.899999999999999
1383,50,4.899999999999999
1384,50,4.899999999999999
1385,50,4.899999999999999
1386,50,4.899999999999999
1387,50,4.899999999999999
1388,50,4.899999999999999
1389,50,4.899999999999999
1390,50,4.899999999999999
1391,50,4.899999999999999
1392,50,4.899999999999999
1393,50,4.899999999999999
1394,50,4.899999999999999
1395,50,4.899999999999999
1396,50,4.899999999999999
1397,50,4.899999999999999
1398,50,4.899999999999999
1399,50,4.899999999999999
1400,50,4.899999999999999
1401,50,4.899999999999999
1402,50,4.899999999999999
1403,50,4.899999999999999
1404,50,4.899999999999999
1405,50,4.899999999999999
1406,50,4.899999999999999
1407,50,4.899999999999999
1408,50,4.899999999999999
1409,50,4.899999999999999
1410,50,4.899999999999999
1411,50,4.899999999999999
1412,50,4.899999999999999
1413,50,4.899999999999999
1414,50,4.899999999999999
1415,50,4.899999999999999
1416,50,4.899999999999999
1417,50,4.899999999999999
1418,50,4.899999999999999
1419,50,4.899999999999999
1420,50,4.899999999999999
1421,50,4.899999999999999
1422,50,4.899999999999999
1423,50,4.899999999999999
1424,50,4.899999999999999
1425,50,4.899999999999999
1426,50,4.899999999999999
1427,50,4.899999999999999
1428,50,4.899999999999999
1429,50,4.899999999999999
1430,50,4.899999999999999
1431,50,4.899999999999999
1432,50,4.899999999999999
1433,50,4.899999999999999
1434,50,4.899999999999999
1435,50,4.899999999999999
1436,50,4.899999999999999
1437,50,4.899999999999999
1438,50,4.899999999999999
1439,50,4.899999999999999
1440,50,4.899999999999999
1441,50,4.899999999999999
1442,50,4.899999999999999
1443,50,4.899999999999999
1444,50,4.899999999999999
1445,50,4.899999999999999
1446,50,4.899999999999999
1447,50,4.899999999999999
1448,50,4.899999999999999
1449,50,4.899999999999999
1450,50,4.899999999999999
1451,50,4.899999999999999
1452,50,4.899999999999999
1453,50,4.899999999999999
1454,50,4.899999999999999
1455,50,4.899999999999999
1456,50,4.899999999999999
1457,50,4.899999999999999
1458,50,4.899999999999999
1459,50,4.899999999999999
1460,50,4.899999999999999
1461,50,4.899999999999999
1462,50,4.899999999999999
1463,50,4.899999999999999
1464,50,4.899999999999999
1465,50,4.899999999999999
1466,50,4.899999999999999
1467,50,4.899999999999999
1468,50,4.899999999999999
1469,50,4.899999999999999
1470,50,4.899999999999999
1471,50,4.899999999999999
1472,50,4.899999999999999
1473,50,4.899999999999999
1474,50,4.899999999999999
1475,50,4.899999999999999
1476,50,4.899999999999999
1477,50,4.899999999999999
1478,50,4.899999999999999
1479,50,4.899999999999999
1480,50,4.899999999999999
1481,54,5.299999999999997
1482,50,4.899999999999999
1483,50,4.899999999999999
1484,50,4.899999999999999
1485,50,4.899999999999999
1486,50,4.899999999999999
1487,52,5.099999999999998
1488,50,4.899999999999999
1489,50,4.899999999999999
1490,50,4.899999999999999
1491,50,4.899999999999999
1492,50,4.899999999999999
1493,50,4.899999999999999
1494,50,4.899999999999999
1495,50,4.899999999999999
1496,50,4.899999999999999
1497,50,4.899999999999999
1498,50,4.899999999999999
1499,50,4.899999999999999
1500,50,4.899999999999999
1501,50,4.899999999999999
1502,50,4.899999999999999
1503,50,4.899999999999999
1504,50,4.899999999999999
1505,50,4.899999999999999
1506,50,4.899999999999999
1507,50,4.899999999999999
1508,50,4.899999999999999
1509,50,4.899999999999999
1510,50,4.899999999999999
1511,50,4.899999999999999
1512,50,4.899999999999999
1513,50,4.899999999999999
1514,50,4.899999999999999
1515,50,4.899999999999999
1516,50,4.899999999999999
1517,50,4.899999999999999
1518,50,4.899999999999999
1519,50,4.899999999999999
1520,50,4.899999999999999
1521,50,4.899999999999999
1522,50,4.899999999999999
1523,50,4.899999999999999
1524,50,4.899999999999999
1525,50,4.899999999999999
1526,50,4.899999999999999
1527,50,4.899999999999999
1528,50,4.899999999999999
1529,50,4.899999999999999
1530,50,4.899999999999999
1531,50,4.899999999999999
1532,50,4.899999999999999
1533,50,4.899999999999999
1534,50,4.899999999999999
1535,50,4.899999999999999
1536,50,4.899999999999999
1537,50,4.899999999999999
1538,50,4.899999999999999
1539,50,4.899999999999999
1540,50,4.899999999999999
1541,50,4.899999999999999
1542,50,4.899999999999999
1543,50,4.899999999999999
1544,50,4.899999999999999
1545,50,4.899999999999999
1546,50,4.899999999999999
1547,50,4.899999999999999
1548,50,4.899999999999999
1549,50,4.899999999999999
1550,50,4.899999999999999
1551,50,4.899999999999999
1552,50,4.899999999999999
1553,50,4.899999999999999
1554,50,4.899999999999999
1555,50,4.899999999999999
1556,50,4.899999999999999
1557,50,4.899999999999999
1558,50,4.899999999999999
1559,50,4.899999999999999
1560,50,4.899999999999999
1561,50,4.899999999999999
1562,50,4.899999999999999
1563,50,4.899999999999999
1564,50,4.899999999999999
1565,50,4.899999999999999
1566,50,4.899999999999999
1567,50,4.899999999999999
1568,50,4.899999999999999
1569,50,4.899999999999999
1570,50,4.899999999999999
1571,50,4.899999999999999
1572,50,4.899999999999999
1573,50,4.899999999999999
1574,50,4.899999999999999
1575,50,4.899999999999999
1576,50,4.899999999999999
1577,50,4.899999999999999
1578,50,4.899999999999999
1579,50,4.899999999999999
1580,50,4.899999999999999
1581,50,4.899999999999999
1582,50,4.899999999999999
1583,50,4.899999999999999
1584,50,4.899999999999999
1585,50,4.899999999999999
1586,50,4.899999999999999
1587,50,4.899999999999999
1588,50,4.899999999999999
1589,50,4.899999999999999
1590,50,4.899999999999999
1591,50,4.899999999999999
1592,50,4.899999999999999
1593,50,4.899999999999999
1594,50,4.899999999999999
1595,50,4.899999999999999
1596,50,4.899999999999999
1597,50,4.899999999999999
1598,50,4.899999999999999
1599,50,4.899999999999999
1600,50,4.899999999999999
1601,50,4.899999999999999
1602,50,4.899999999999999
1603,50,4.899999999999999
1604,50,4.899999999999999
1605,50,4.899999999999999
1606,50,4.899999999999999
1607,50,4.899999999999999
1608,50,4.899999999999999
1609,50,4.899999999999999
1610,50,4.899999999999999
1611,50,4.899999999999999
1612,50,4.899999999999999
1613,50,4.899999999999999
1614,50,4.899999999999999
1615,50,4.899999999999999
1616,50,4.899999999999999
1617,50,4.899999999999999
1618,50,4.899999999999999
1619,50,4.899999999999999
1620,50,4.899999999999999
1621,50,4.899999999999999
1622,50,4.899999999999999
1623,50,4.899999999999999
1624,50,4.899999999999999
1625,50,4.899999999999999
1626,50,4.899999999999999
1627,50,4.899999999999999
1628,50,4.899999999999999
1629,50,4.899999999999999
1630,50,4.899999999999999
1631,50,4.899999999999999
1632,50,4.899999999999999
1633,50,4.899999999999999
1634,50,4.899999999999999
1635,50,4.899999999999999
1636,50,4.899999999999999
1637,50,4.899999999999999
1638,50,4.899999999999999
1639,50,4.899999999999999
1640,50,4.899999999999999
1641,50,4.899999999999999
1642,50,4.899999999999999
1643,50,4.899999999999999
1644,50,4.899999999999999
1645,50,4.899999999999999
1646,50,4.899999999999999
1647,50,4.899999999999999
1648,50,4.899999999999999
1649,50,4.899999999999999
1650,50,4.899999999999999
1651,50,4.899999999999999
1652,50,4.899999999999999
1653,50,4.899999999999999
1654,50,4.899999999999999
1655,50,4.899999999999999
1656,50,4.899999999999999
1657,50,4.899999999999999
1658,50,4.899999999999999
1659,50,4.899999999999999
1660,50,4.899999999999999
1661,50,4.899999999999999
1662,50,4.899999999999999
1663,50,4.899999999999999
1664,50,4.899999999999999
1665,50,4.899999999999999
1666,50,4.899999999999999
1667,50,4.899999999999999
1668,50,4.899999999999999
1669,50,4.899999999999999
1670,50,4.899999999999999
1671,50,4.899999999999999
1672,50,4.899999999999999
1673,50,4.899999999999999
1674,50,4.899999999999999
1675,50,4.899999999999999
1676,50,4.899999999999999
1677,50,4.899999999999999
1678,50,4.899999999999999
1679,50,4.899999999999999
1680,50,4.899999999999999
1681,50,4.899999999999999
1682,50,4.899999999999999
1683,50,4.899999999999999
1684,50,4.899999999999999
1685,50,4.899999999999999
1686,50,4.899999999999999
1687,50,4.899999999999999
1688,50,4.899999999999999
1689,50,4.899999999999999
1690,50,4.899999999999999
1691,50,4.899999999999999
1692,50,4.899999999999999
1693,50,4.899999999999999
1694,50,4.899999999999999
1695,50,4.899999999999999
1696,50,4.899999999999999
1697,50,4.899999999999999
1698,50,4.899999999999999
1699,50,4.899999999999999
1700,50,4.899999999999999
1701,50,4.899999999999999
1702,50,4.899999999999999
1703,50,4.899999999999999
1704,50,4.899999999999999
1705,50,4.899999999999999
1706,50,4.899999999999999
1707,50,4.899999999999999
1708,50,4.899999999999999
1709,50,4.899999999999999
1710,50,4.899999999999999
1711,50,4.899999999999999
1712,50,4.899999999999999
1713,50,4.899999999999999
1714,50,4.899999999999999
1715,50,4.899999999999999
1716,50,4.899999999999999
1717,50,4.899999999999999
1718,50,4.899999999999999
1719,50,4.899999999999999
1720,50,4.899999999999999
1721,50,4.899999999999999
1722,50,4.899999999999999
1723,50,4.899999999999999
1724,50,4.899999999999999
1725,50,4.899999999999999
1726,50,4.899999999999999
1727,50,4.899999999999999
1728,50,4.899999999999999
1729,50,4.899999999999999
1730,50,4.899999999999999
1731,50,4.899999999999999
1732,50,4.899999999999999
1733,50,4.899999999999999
1734,50,4.899999999999999
1735,50,4.899999999999999
1736,50,4.899999999999999
1737,50,4.899999999999999
1738,50,4.899999999999999
1739,50,4.899999999999999
1740,50,4.899999999999999
1741,50,4.899999999999999
1742,50,4.899999999999999
1743,50,4.899999999999999
1744,50,4.899999999999999
1745,50,4.899999999999999
1746,50,4.899999999999999
1747,50,4.899999999999999
1748,50,4.899999999999999
1749,50,4.899999999999999
1750,50,4.899999999999999
1751,50,4.899999999999999
1752,50,4.899999999999999
1753,50,4.899999999999999
1754,50,4.899999999999999
1755,50,4.899999999999999
1756,50,4.899999999999999
1757,50,4.899999999999999
1758,50,4.899999999999999
1759,50,4.899999999999999
1760,50,4.899999999999999
1761,50,4.899999999999999
1762,50,4.899999999999999
1763,50,4.899999999999999
1764,50,4.899999999999999
1765,50,4.899999999999999
1766,50,4.899999999999999
1767,50,4.899999999999999
1768,50,4.899999999999999
1769,50,4.899999999999999
1770,50,4.899999999999999
1771,50,4.899999999999999
1772,50,4.899999999999999
1773,50,4.899999999999999
1774,50,4.899999999999999
1775,50,4.899999999999999
1776,50,4.899999999999999
1777,50,4.899999999999999
1778,50,4.899999999999999
1779,50,4.899999999999999
1780,50,4.899999999999999
1781,50,4.899999999999999
1782,50,4.899999999999999
1783,50,4.899999999999999
1784,50,4.899999999999999
1785,50,4.899999999999999
1786,50,4.899999999999999
1787,50,4.899999999999999
1788,50,4.899999999999999
1789,50,4.899999999999999
1790,50,4.899999999999999
1791,50,4.899999999999999
1792,50,4.899999999999999
1793,50,4.899999999999999
1794,50,4.899999999999999
1795,50,4.899999999999999
1796,50,4.899999999999999
1797,50,4.899999999999999
1798,50,4.899999999999999
1799,50,4.899999999999999
1800,50,4.899999999999999
1801,50,4.899999999999999
1802,50,4.899999999999999
1803,50,4.899999999999999
1804,50,4.899999999999999
1805,50,4.899999999999999
1806,50,4.899999999999999
1807,50,4.899999999999999
1808,50,4.899999999999999
1809,50,4.899999999999999
1810,50,4.899999999999999
1811,50,4.899999999999999
1812,50,4.899999999999999
1813,50,4.899999999999999
1814,50,4.899999999999999
1815,50,4.899999999999999
1816,50,4.899999999999999
1817,50,4.899999999999999
1818,50,4.899999999999999
1819,50,4.899999999999999
1820,50,4.899999999999999
1821,50,4.899999999999999
1822,50,4.899999999999999
1823,50,4.899999999999999
1824,50,4.899999999999999
1825,50,4.899999999999999
1826,50,4.899999999999999
1827,50,4.899999999999999
1828,50,4.899999999999999
1829,50,4.899999999999999
1830,50,4.899999999999999
1831,50,4.899999999999999
1832,50,4.899999999999999
1833,50,4.899999999999999
1834,50,4.899999999999999
1835,50,4.899999999999999
1836,50,4.899999999999999
1837,50,4.899999999999999
1838,50,4.899999999999999
1839,50,4.899999999999999
1840,50,4.899999999999999
1841,50,4.899999999999999
1842,50,4.899999999999999
1843,50,4.899999999999999
1844,50,4.899999999999999
1845,50,4.899999999999999
1846,50,4.899999999999999
1847,50,4.899999999999999
1848,50,4.899999999999999
1849,50,4.899999999999999
1850,50,4.899999999999999
1851,52,5.099999999999998
1852,50,4.899999999999999
1853,50,4.899999999999999
1854,50,4.899999999999999
1855,50,4.899999999999999
1856,50,4.899999999999999
1857,50,4.899999999999999
1858,50,4.899999999999999
1859,50,4.899999999999999
1860,50,4.899999999999999
1861,50,4.899999999999999
1862,50,4.899999999999999
1863,50,4.899999999999999
1864,50,4.899999999999999
1865,50,4.899999999999999
1866,50,4.899999999999999
1867,50,4.899999999999999
1868,50,4.899999999999999
1869,50,4.899999999999999
1870,50,4.899999999999999
1871,50,4.899999999999999
1872,50,4.899999999999999
1873,50,4.899999999999999
1874,50,4.899999999999999
1875,50,4.899999999999999
1876,50,4.899999999999999
1877,50,4.899999999999999
1878,50,4.899999999999999
1879,50,4.899999999999999
1880,50,4.899999999999999
1881,50,4.899999999999999
1882,50,4.899999999999999
1883,50,4.899999999999999
1884,50,4.899999999999999
1885,50,4.899999999999999
1886,50,4.899999999999999
1887,50,4.899999999999999
1888,50,4.899999999999999
1889,50,4.899999999999999
1890,50,4.899999999999999
1891,50,4.899999999999999
1892,50,4.899999999999999
1893,50,4.899999999999999
1894,50,4.899999999999999
1895,50,4.899999999999999
1896,50,4.899999999999999
1897,50,4.899999999999999
1898,50,4.899999999999999
1899,50,4.899999999999999
1900,50,4.899999999999999
1901,50,4.899999999999999
1902,50,4.899999999999999
1903,50,4.899999999999999
1904,50,4.899999999999999
1905,50,4.899999999999999
1906,50,4.899999999999999
1907,50,4.899999999999999
1908,50,4.899999999999999
1909,50,4.899999999999999
1910,50,4.899999999999999
1911,50,4.899999999999999
1912,50,4.899999999999999
1913,50,4.899999999999999
1914,50,4.899999999999999
1915,50,4.899999999999999
1916,50,4.899999999999999
1917,50,4.899999999999999
1918,50,4.899999999999999
1919,50,4.899999999999999
1920,50,4.899999999999999
1921,50,4.899999999999999
1922,50,4.899999999999999
1923,50,4.899999999999999
1924,50,4.899999999999999
1925,50,4.899999999999999
1926,50,4.899999999999999
1927,50,4.899999999999999
1928,50,4.899999999999999
1929,50,4.899999999999999
1930,50,4.899999999999999
1931,50,4.899999999999999
1932,50,4.899999999999999
1933,50,4.899999999999999
1934,50,4.899999999999999
1935,50,4.899999999999999
1936,50,4.899999999999999
1937,50,4.899999999999999
1938,50,4.899999999999999
1939,50,4.899999999999999
1940,50,4.899999999999999
1941,50,4.899999999999999
1942,50,4.899999999999999
1943,50,4.899999999999999
1944,50,4.899999999999999
1945,50,4.899999999999999
1946,50,4.899999999999999
1947,50,4.899999999999999
1948,50,4.899999999999999
1949,50,4.899999999999999
1950,50,4.899999999999999
1951,50,4.899999999999999
1952,50,4.899999999999999
1953,50,4.899999999999999
1954,50,4.899999999999999
1955,50,4.899999999999999
1956,50,4.899999999999999
1957,50,4.899999999999999
1958,50,4.899999999999999
1959,50,4.899999999999999
1960,50,4.899999999999999
1961,50,4.899999999999999
1962,50,4.899999999999999
1963,50,4.899999999999999
1964,50,4.899999999999999
1965,50,4.899999999999999
1966,50,4.899999999999999
1967,50,4.899999999999999
1968,50,4.899999999999999
1969,50,4.899999999999999
1970,50,4.899999999999999
1971,50,4.899999999999999
1972,50,4.899999999999999
1973,50,4.899999999999999
1974,50,4.899999999999999
1975,50,4.899999999999999
1976,50,4.899999999999999
1977,50,4.899999999999999
1978,50,4.899999999999999
1979,50,4.899999999999999
1980,50,4.899999999999999
1981,50,4.899999999999999
1982,50,4.899999999999999
1983,50,4.899999999999999
1984,50,4.899999999999999
1985,50,4.899999999999999
1986,50,4.899999999999999
1987,50,4.899999999999999
1988,50,4.899999999999999
1989,50,4.899999999999999
1990,50,4.899999999999999
1991,50,4.899999999999999
1992,50,4.899999999999999
1993,50,4.899999999999999
1994,50,4.899999999999999
1995,50,4.899999999999999
1996,50,4.899999999999999
1997,50,4.899999999999999
1998,50,4.899999999999999
1999,50,4.899999999999999
2000,50,4.899999999999999
2001,50,4.899999999999999
2002,50,4.899999999999999
2003,50,4.899999999999999
2004,50,4.899999999999999
2005,50,4.899999999999999
2006,50,4.899999999999999
2007,50,4.899999999999999
2008,50,4.899999999999999
2009,50,4.899999999999999
2010,50,4.899999999999999
2011,50,4.899999999999999
2012,50,4.899999999999999
2013,50,4.899999999999999
2014,50,4.899999999999999
2015,50,4.899999999999999
2016,50,4.899999999999999
2017,50,4.899999999999999
2018,50,4.899999999999999
2019,50,4.899999999999999
2020,50,4.899999999999999
2021,50,4.899999999999999
2022,50,4.899999999999999
2023,50,4.899999999999999
2024,50,4.899999999999999
2025,50,4.899999999999999
2026,50,4.899999999999999
2027,50,4.899999999999999
2028,50,4.899999999999999
2029,50,4.899999999999999
2030,50,4.899999999999999
2031,50,4.899999999999999
2032,50,4.899999999999999
2033,50,4.899999999999999
2034,50,4.899999999999999
2035,50,4.899999999999999
2036,50,4.899999999999999
2037,50,4.899999999999999
2038,50,4.899999999999999
2039,50,4.899999999999999
2040,50,4.899999999999999
2041,50,4.899999999999999
2042,50,4.899999999999999
2043,50,4.899999999999999
2044,50,4.899999999999999
2045,50,4.899999999999999
2046,50,4.899999999999999
2047,50,4.899999999999999
2048,50,4.899999999999999
2049,50,4.899999999999999
2050,50,4.899999999999999
2051,50,4.899999999999999
2052,50,4.899999999999999
2053,50,4.899999999999999
2054,50,4.899999999999999
2055,50,4.899999999999999
2056,50,4.899999999999999
2057,50,4.899999999999999
2058,50,4.899999999999999
2059,50,4.899999999999999
2060,50,4.899999999999999
2061,50,4.899999999999999
2062,50,4.899999999999999
2063,50,4.899999999999999
2064,50,4.899999999999999
2065,50,4.899999999999999
2066,50,4.899999999999999
2067,50,4.899999999999999
2068,50,4.899999999999999
2069,50,4.899999999999999
2070,50,4.899999999999999
2071,50,4.899999999999999
2072,50,4.899999999999999
2073,50,4.899999999999999
2074,50,4.899999999999999
2075,50,4.899999999999999
2076,50,4.899999999999999
2077,50,4.899999999999999
2078,50,4.899999999999999
2079,50,4.899999999999999
2080,50,4.899999999999999
2081,50,4.899999999999999
2082,50,4.899999999999999
2083,50,4.899999999999999
2084,50,4.899999999999999
2085,50,4.899999999999999
2086,50,4.899999999999999
2087,50,4.899999999999999
2088,50,4.899999999999999
2089,50,4.899999999999999
2090,50,4.899999999999999
2091,50,4.899999999999999
2092,50,4.899999999999999
2093,50,4.899999999999999
2094,50,4.899999999999999
2095,50,4.899999999999999
2096,50,4.899999999999999
2097,50,4.899999999999999
2098,50,4.899999999999999
2099,50,4.899999999999999
2100,50,4.899999999999999
2101,50,4.899999999999999
2102,50,4.899999999999999
2103,50,4.899999999999999
2104,50,4.899999999999999
2105,50,4.899999999999999
2106,50,4.899999999999999
2107,50,4.899999999999999
2108,50,4.899999999999999
2109,50,4.899999999999999
2110,50,4.899999999999999
2111,50,4.899999999999999
2112,50,4.899999999999999
2113,50,4.899999999999999
2114,50,4.899999999999999
2115,50,4.899999999999999
2116,50,4.899999999999999
2117,50,4.899999999999999
2118,50,4.899999999999999
2119,50,4.899999999999999
2120,50,4.899999999999999
2121,50,4.899999999999999
2122,50,4.899999999999999
2123,50,4.899999999999999
2124,50,4.899999999999999
2125,50,4.899999999999999
2126,50,4.899999999999999
2127,50,4.899999999999999
2128,50,4.899999999999999
2129,50,4.899999999999999
2130,50,4.899999999999999
2131,50,4.899999999999999
2132,50,4.899999999999999
2133,50,4.899999999999999
2134,50,4.899999999999999
2135,50,4.899999999999999
2136,50,4.899999999999999
2137,50,4.899999999999999
2138,50,4.899999999999999
2139,50,4.899999999999999
2140,50,4.899999999999999
2141,50,4.899999999999999
2142,50,4.899999999999999
2143,50,4.899999999999999
2144,50,4.899999999999999
2145,50,4.899999999999999
2146,50,4.899999999999999
2147,50,4.899999999999999
2148,51,4.999999999999998
2149,50,4.899999999999999
2150,50,4.899999999999999
2151,50,4.899999999999999
2152,50,4.899999999999999
2153,50,4.899999999999999
2154,50,4.899999999999999
2155,50,4.899999999999999
2156,50,4.899999999999999
2157,50,4.899999999999999
2158,50,4.899999999999999
2159,50,4.899999999999999
2160,50,4.899999999999999
2161,50,4.899999999999999
2162,50,4.899999999999999
2163,50,4.899999999999999
2164,50,4.899999999999999
2165,50,4.899999999999999
2166,50,4.899999999999999
2167,50,4.899999999999999
2168,50,4.899999999999999
2169,50,4.899999999999999
2170,50,4.899999999999999
2171,50,4.899999999999999
2172,50,4.899999999999999
2173,50,4.899999999999999
2174,50,4.899999999999999
2175,50,4.899999999999999
2176,50,4.899999999999999
2177,50,4.899999999999999
2178,50,4.899999999999999
2179,50,4.899999999999999
2180,50,4.899999999999999
2181,50,4.899999999999999
2182,50,4.899999999999999
2183,50,4.899999999999999
2184,50,4.899999999999999
2185,50,4.899999999999999
2186,50,4.899999999999999
2187,50,4.899999999999999
2188,50,4.899999999999999
2189,50,4.899999999999999
2190,50,4.899999999999999
2191,50,4.899999999999999
2192,50,4.899999999999999
2193,50,4.899999999999999
2194,50,4.899999999999999
2195,50,4.899999999999999
2196,50,4.899999999999999
2197,50,4.899999999999999
2198,50,4.899999999999999
2199,50,4.899999999999999
2200,50,4.899999999999999
2201,50,4.899999999999999
2202,50,4.899999999999999
2203,50,4.899999999999999
2204,50,4.899999999999999
2205,50,4.899999999999999
2206,50,4.899999999999999
2207,50,4.899999999999999
2208,50,4.899999999999999
2209,50,4.899999999999999
2210,50,4.899999999999999
2211,50,4.899999999999999
2212,50,4.899999999999999
2213,50,4.899999999999999
2214,50,4.899999999999999
2215,50,4.899999999999999
2216,50,4.899999999999999
2217,50,4.899999999999999
2218,50,4.899999999999999
2219,50,4.899999999999999
2220,50,4.899999999999999
2221,50,4.899999999999999
2222,50,4.899999999999999
2223,50,4.899999999999999
2224,50,4.899999999999999
2225,50,4.899999999999999
2226,50,4.899999999999999
2227,50,4.899999999999999
2228,50,4.899999999999999
