相对强度 运行#1,位置 (米 m) 运行#1,相对强度 运行#2,位置 (米 m) 运行#2,相对强度 运行#3,位置 (米 m) 运行#3,相对强度 运行#4,位置 (米 m) 运行#4
,,,,,,0.013016,0.13804
,,,,,,0.013428,0.13804
,,,,,,0.014328,0.13804
,,,,,,0.014236,0.13804
,,,,,,0.013931,0.13804
,,,,,,0.013123,0.13804
,,,,,,0.013931,0.13804
,,,,,,0.012802,0.13804
,,,,,,0.013321,0.13804
,,,,,,0.013519,0.13804
,,,,,,0.014542,0.13804
,,,,,,0.014542,0.13804
,,,,,,0.012909,0.13804
,,,,,,0.012711,0.13804
,,,,,,0.013428,0.13804
,,,,,,0.013428,0.13804
,,,,,,0.013321,0.13804
,,,,,,0.013428,0.13804
,,,,,,0.013214,0.13804
,,,,,,0.013931,0.13804
,,,,,,0.013016,0.13804
,,,,,,0.013123,0.13804
,,,,,,0.014435,0.13804
,,,,,,0.014038,0.13804
,,,,,,0.012207,0.13804
,,,,,,0.012512,0.13804
,,,,,,0.013123,0.13804
,,,,,,0.013428,0.13804
,,,,,,0.012909,0.13804
,,,,,,0.012604,0.13804
,,,,,,0.013016,0.13804
,,,,,,0.014328,0.13804
,,,,,,0.013123,0.13804
,,,,,,0.013214,0.13804
,,,,,,0.013214,0.13804
,,,,,,0.013824,0.13804
,,,,,,0.013214,0.13804
,,,,,,0.013123,0.13804
,,,,,,0.013824,0.13804
,,,,,,0.013519,0.13804
,,,,,,0.013321,0.13804
,,,,,,0.012512,0.13804
,,,,,,0.012604,0.13804
,,,,,,0.013824,0.13804
,,,,,,0.013214,0.13804
,,,,,,0.012802,0.13804
,,,,,,0.014648,0.13804
,,,,,,0.013824,0.13804
,,,,,,0.013321,0.13804
,,,,,,0.012909,0.13804
,,,,,,0.014038,0.13804
,,,,,,0.014542,0.13804
,,,,,,0.012711,0.13804
,,,,,,0.012909,0.13804
,,,,,,0.013214,0.13804
,,,,,,0.013733,0.13804
,,,,,,0.012405,0.13804
,,,,,,0.013519,0.13804
,,,,,,0.013016,0.13804
,,,,,,0.013214,0.13804
,,,,,,0.013519,0.13806
,,,,,,0.012299,0.13806
,,,,,,0.013519,0.13806
,,,,,,0.013519,0.13806
,,,,,,0.013519,0.13806
,,,,,,0.013123,0.13806
,,,,,,0.012604,0.13806
,,,,,,0.014542,0.13806
,,,,,,0.012802,0.13806
,,,,,,0.012802,0.13807
,,,,,,0.013123,0.13807
,,,,,,0.013824,0.13807
,,,,,,0.013519,0.13809
,,,,,,0.012909,0.13809
,,,,,,0.013428,0.13809
,,,,,,0.013931,0.13815
,,,,,,0.013626,0.13821
,,,,,,0.013626,0.13825
,,,,,,0.012909,0.13827
,,,,,,0.013626,0.13831
,,,,,,0.012299,0.13833
,,,,,,0.012512,0.13837
,,,,,,0.014236,0.13839
,,,,,,0.014236,0.13841
,,,,,,0.013733,0.13845
,,,,,,0.014038,0.13847
,,,,,,0.014328,0.13849
,,,,,,0.014328,0.13851
,,,,,,0.012512,0.13853
,,,,,,0.012711,0.13855
,,,,,,0.013519,0.13857
,,,,,,0.012909,0.13859
,,,,,,0.012100,0.13861
,,,,,,0.012711,0.13863
,,,,,,0.013214,0.13867
,,,,,,0.013428,0.13871
,,,,,,0.012802,0.13873
,,,,,,0.012604,0.13877
,,,,,,0.014236,0.13882
,,,,,,0.014236,0.13886
,,,,,,0.012512,0.13890
,,,,,,0.011902,0.13894
,,,,,,0.013824,0.13898
,,,,,,0.013519,0.13904
,,,,,,0.013321,0.13906
,,,,,,0.013214,0.13910
,,,,,,0.013626,0.13914
,,,,,,0.014236,0.13918
,,,,,,0.013519,0.13920
,,,,,,0.013626,0.13924
,,,,,,0.014740,0.13926
,,,,,,0.013626,0.13928
,,,,,,0.013626,0.13930
,,,,,,0.014328,0.13932
,,,,,,0.014542,0.13934
,,,,,,0.014038,0.13934
,,,,,,0.013824,0.13938
,,,,,,0.012512,0.13940
,,,,,,0.014328,0.13942
,,,,,,0.013931,0.13944
,,,,,,0.013214,0.13946
,,,,,,0.012405,0.13950
,,,,,,0.014648,0.13951
,,,,,,0.013428,0.13955
,,,,,,0.013824,0.13957
,,,,,,0.012299,0.13961
,,,,,,0.014130,0.13963
,,,,,,0.014328,0.13967
,,,,,,0.013626,0.13969
,,,,,,0.012207,0.13971
,,,,,,0.013824,0.13973
,,,,,,0.014328,0.13975
,,,,,,0.013733,0.13977
,,,,,,0.012711,0.13979
,,,,,,0.014038,0.13979
,,,,,,0.014130,0.13981
,,,,,,0.013626,0.13983
,,,,,,0.013519,0.13985
,,,,,,0.013214,0.13987
,,,,,,0.013931,0.13989
,,,,,,0.013733,0.13991
,,,,,,0.014038,0.13993
,,,,,,0.014236,0.13997
,,,,,,0.013123,0.13999
,,,,,,0.012512,0.14003
,,,,,,0.013321,0.14005
,,,,,,0.013428,0.14009
,,,,,,0.014130,0.14011
,,,,,,0.013931,0.14013
,,,,,,0.013428,0.14017
,,,,,,0.013428,0.14019
,,,,,,0.014130,0.14021
,,,,,,0.013626,0.14023
,,,,,,0.014130,0.14024
,,,,,,0.014847,0.14026
,,,,,,0.014740,0.14028
,,,,,,0.014236,0.14032
,,,,,,0.013519,0.14034
,,,,,,0.014542,0.14036
,,,,,,0.014847,0.14038
,,,,,,0.013931,0.14040
,,,,,,0.014130,0.14044
,,,,,,0.014954,0.14048
,,,,,,0.015350,0.14050
,,,,,,0.015259,0.14054
,,,,,,0.014542,0.14058
,,,,,,0.014740,0.14062
,,,,,,0.015564,0.14066
,,,,,,0.014740,0.14068
,,,,,,0.013931,0.14072
,,,,,,0.015259,0.14076
,,,,,,0.014542,0.14078
,,,,,,0.014236,0.14082
,,,,,,0.013214,0.14084
,,,,,,0.013519,0.14086
,,,,,,0.013626,0.14090
,,,,,,0.013824,0.14092
,,,,,,0.013733,0.14094
,,,,,,0.012405,0.14094
,,,,,,0.014236,0.14095
,,,,,,0.013016,0.14097
,,,,,,0.013626,0.14097
,,,,,,0.013931,0.14097
,,,,,,0.014740,0.14099
,,,,,,0.014236,0.14099
,,,,,,0.013123,0.14101
,,,,,,0.014648,0.14103
,,,,,,0.014236,0.14105
,,,,,,0.014236,0.14107
,,,,,,0.012909,0.14109
,,,,,,0.014038,0.14111
,,,,,,0.013626,0.14113
,,,,,,0.012512,0.14115
,,,,,,0.013626,0.14117
,,,,,,0.012604,0.14117
,,,,,,0.014236,0.14119
,,,,,,0.013519,0.14121
,,,,,,0.013428,0.14121
,,,,,,0.014236,0.14121
,,,,,,0.014328,0.14123
,,,,,,0.013321,0.14123
,,,,,,0.013931,0.14123
,,,,,,0.013824,0.14123
,,,,,,0.014542,0.14123
,,,,,,0.013428,0.14123
,,,,,,0.013824,0.14123
,,,,,,0.014328,0.14123
,,,,,,0.014542,0.14123
,,,,,,0.014740,0.14123
,,,,,,0.013931,0.14123
,,,,,,0.015045,0.14123
,,,,,,0.014435,0.14125
,,,,,,0.014236,0.14129
,,,,,,0.014542,0.14131
,,,,,,0.014847,0.14133
,,,,,,0.014328,0.14135
,,,,,,0.014435,0.14137
,,,,,,0.014038,0.14139
,,,,,,0.014954,0.14141
,,,,,,0.016571,0.14143
,,,,,,0.015045,0.14145
,,,,,,0.015045,0.14147
,,,,,,0.015350,0.14149
,,,,,,0.015457,0.14149
,,,,,,0.015045,0.14149
,,,,,,0.014847,0.14151
,,,,,,0.015656,0.14151
,,,,,,0.015656,0.14153
,,,,,,0.016373,0.14153
,,,,,,0.015152,0.14155
,,,,,,0.016479,0.14157
,,,,,,0.016678,0.14157
,,,,,,0.015656,0.14159
,,,,,,0.015457,0.14161
,,,,,,0.016373,0.14163
,,,,,,0.016174,0.14165
,,,,,,0.016266,0.14168
,,,,,,0.015564,0.14170
,,,,,,0.016174,0.14172
,,,,,,0.015259,0.14174
,,,,,,0.015656,0.14176
,,,,,,0.014328,0.14180
,,,,,,0.015152,0.14182
,,,,,,0.015152,0.14184
,,,,,,0.015045,0.14186
,,,,,,0.014542,0.14190
,,,,,,0.015350,0.14192
,,,,,,0.014542,0.14196
,,,,,,0.014435,0.14198
,,,,,,0.013824,0.14202
,,,,,,0.013321,0.14206
,,,,,,0.013321,0.14210
,,,,,,0.012512,0.14214
,,,,,,0.012604,0.14218
,,,,,,0.013931,0.14222
,,,,,,0.014038,0.14226
,,,,,,0.012512,0.14230
,,,,,,0.012909,0.14234
,,,,,,0.014954,0.14236
,,,,,,0.014847,0.14239
,,,,,,0.014328,0.14243
,,,,,,0.014328,0.14245
,,,,,,0.015961,0.14247
,,,,,,0.015762,0.14249
,,,,,,0.015045,0.14251
,,,,,,0.015762,0.14251
,,,,,,0.015656,0.14253
,,,,,,0.016174,0.14253
,,,,,,0.015656,0.14253
,,,,,,0.016373,0.14253
,,,,,,0.016678,0.14253
,,,,,,0.016068,0.14253
,,,,,,0.016266,0.14253
,,,,,,0.015762,0.14253
,,,,,,0.016068,0.14253
,,,,,,0.016785,0.14253
,,,,,,0.016373,0.14253
,,,,,,0.014954,0.14253
,,,,,,0.015762,0.14253
,,,,,,0.016174,0.14253
,,,,,,0.015762,0.14253
,,,,,,0.015656,0.14253
,,,,,,0.016479,0.14253
,,,,,,0.016983,0.14255
,,,,,,0.015259,0.14255
,,,,,,0.015350,0.14257
,,,,,,0.015961,0.14261
,,,,,,0.016266,0.14265
,,,,,,0.016068,0.14265
,,,,,,0.016479,0.14267
,,,,,,0.016785,0.14269
,,,,,,0.016479,0.14271
,,,,,,0.016266,0.14275
,,,,,,0.017090,0.14277
,,,,,,0.017487,0.14281
,,,,,,0.016373,0.14283
,,,,,,0.015869,0.14285
,,,,,,0.015869,0.14287
,,,,,,0.016571,0.14291
,,,,,,0.016876,0.14295
,,,,,,0.016068,0.14297
,,,,,,0.015762,0.14301
,,,,,,0.015762,0.14305
,,,,,,0.015869,0.14310
,,,,,,0.013626,0.14314
,,,,,,0.013931,0.14318
,,,,,,0.013321,0.14324
,,,,,,0.014236,0.14330
,,,,,,0.014847,0.14336
,,,,,,0.013626,0.14340
,,,,,,0.015564,0.14346
,,,,,,0.015762,0.14350
,,,,,,0.014435,0.14356
,,,,,,0.014740,0.14360
,,,,,,0.015259,0.14364
,,,,,,0.016266,0.14368
,,,,,,0.015869,0.14372
,,,,,,0.016373,0.14378
,,,,,,0.017181,0.14381
,,,,,,0.017181,0.14385
,,,,,,0.016876,0.14389
,,,,,,0.016876,0.14393
,,,,,,0.017181,0.14395
,,,,,,0.017288,0.14397
,,,,,,0.016068,0.14399
,,,,,,0.016266,0.14399
,,,,,,0.016678,0.14399
,,,,,,0.017395,0.14399
,,,,,,0.016373,0.14399
,,,,,,0.015961,0.14399
,,,,,,0.017288,0.14399
,,,,,,0.017181,0.14399
,,,,,,0.016785,0.14399
,,,,,,0.015762,0.14399
,,,,,,0.016479,0.14399
,,,,,,0.016876,0.14399
,,,,,,0.016479,0.14399
,,,,,,0.016266,0.14399
,,,,,,0.017090,0.14399
,,,,,,0.016785,0.14399
,,,,,,0.016571,0.14399
,,,,,,0.016068,0.14397
,,,,,,0.016983,0.14397
,,,,,,0.017593,0.14397
,,,,,,0.016876,0.14397
,,,,,,0.016266,0.14397
,,,,,,0.016479,0.14397
,,,,,,0.017181,0.14397
,,,,,,0.016174,0.14397
,,,,,,0.016266,0.14397
,,,,,,0.017395,0.14397
,,,,,,0.016678,0.14397
,,,,,,0.017181,0.14397
,,,,,,0.016373,0.14397
,,,,,,0.016266,0.14397
,,,,,,0.017395,0.14397
,,,,,,0.016174,0.14397
,,,,,,0.015961,0.14397
,,,,,,0.016785,0.14397
,,,,,,0.017181,0.14395
,,,,,,0.016571,0.14395
,,,,,,0.016876,0.14395
,,,,,,0.016479,0.14395
,,,,,,0.016876,0.14395
,,,,,,0.016068,0.14395
,,,,,,0.016785,0.14397
,,,,,,0.016678,0.14397
,,,,,,0.017899,0.14397
,,,,,,0.016876,0.14397
,,,,,,0.015961,0.14397
,,,,,,0.017288,0.14397
,,,,,,0.016983,0.14397
,,,,,,0.016373,0.14397
,,,,,,0.015564,0.14397
,,,,,,0.017487,0.14397
,,,,,,0.016785,0.14397
,,,,,,0.017288,0.14397
,,,,,,0.016479,0.14397
,,,,,,0.016479,0.14397
,,,,,,0.017700,0.14397
,,,,,,0.016266,0.14397
,,,,,,0.015656,0.14397
,,,,,,0.017593,0.14397
,,,,,,0.017090,0.14397
,,,,,,0.016266,0.14397
,,,,,,0.016785,0.14397
,,,,,,0.018005,0.14397
,,,,,,0.017593,0.14397
,,,,,,0.016983,0.14397
,,,,,,0.016571,0.14397
,,,,,,0.016678,0.14397
,,,,,,0.017288,0.14397
,,,,,,0.016174,0.14397
,,,,,,0.016373,0.14397
,,,,,,0.017181,0.14397
,,,,,,0.018097,0.14397
,,,,,,0.016174,0.14397
,,,,,,0.016373,0.14397
,,,,,,0.017487,0.14397
,,,,,,0.016876,0.14397
,,,,,,0.016571,0.14397
,,,,,,0.017181,0.14397
,,,,,,0.017090,0.14397
,,,,,,0.016678,0.14397
,,,,,,0.016983,0.14397
,,,,,,0.017487,0.14397
,,,,,,0.016678,0.14397
,,,,,,0.016983,0.14397
,,,,,,0.017395,0.14397
,,,,,,0.016678,0.14397
,,,,,,0.017700,0.14397
,,,,,,0.017395,0.14397
,,,,,,0.016068,0.14397
,,,,,,0.016174,0.14397
,,,,,,0.017090,0.14397
,,,,,,0.016678,0.14397
,,,,,,0.016174,0.14399
,,,,,,0.015961,0.14399
,,,,,,0.017487,0.14399
,,,,,,0.016983,0.14399
,,,,,,0.017090,0.14399
,,,,,,0.016876,0.14399
,,,,,,0.016479,0.14399
,,,,,,0.017700,0.14399
,,,,,,0.015961,0.14399
,,,,,,0.015762,0.14399
,,,,,,0.017181,0.14399
,,,,,,0.016678,0.14399
,,,,,,0.016068,0.14399
,,,,,,0.015259,0.14401
,,,,,,0.016373,0.14401
,,,,,,0.016678,0.14407
,,,,,,0.015656,0.14417
,,,,,,0.014038,0.14423
,,,,,,0.014954,0.14427
,,,,,,0.014542,0.14431
,,,,,,0.012405,0.14437
,,,,,,0.012711,0.14441
,,,,,,0.013016,0.14445
,,,,,,0.014236,0.14449
,,,,,,0.013733,0.14451
,,,,,,0.013931,0.14454
,,,,,,0.013824,0.14456
,,,,,,0.015564,0.14458
,,,,,,0.014130,0.14460
,,,,,,0.014740,0.14462
,,,,,,0.014740,0.14464
,,,,,,0.015350,0.14464
,,,,,,0.014648,0.14468
,,,,,,0.014328,0.14470
,,,,,,0.015564,0.14472
,,,,,,0.016479,0.14474
,,,,,,0.016174,0.14478
,,,,,,0.015961,0.14480
,,,,,,0.016785,0.14484
,,,,,,0.017288,0.14488
,,,,,,0.016678,0.14490
,,,,,,0.016785,0.14494
,,,,,,0.017792,0.14496
,,,,,,0.017593,0.14498
,,,,,,0.016983,0.14500
,,,,,,0.015457,0.14502
,,,,,,0.017487,0.14504
,,,,,,0.018509,0.14504
,,,,,,0.016876,0.14506
,,,,,,0.016678,0.14508
,,,,,,0.016785,0.14510
,,,,,,0.016785,0.14510
,,,,,,0.016373,0.14512
,,,,,,0.015869,0.14514
,,,,,,0.016373,0.14516
,,,,,,0.017288,0.14518
,,,,,,0.016174,0.14518
,,,,,,0.015259,0.14520
,,,,,,0.016373,0.14520
,,,,,,0.016983,0.14522
,,,,,,0.014740,0.14522
,,,,,,0.015152,0.14524
,,,,,,0.016373,0.14524
,,,,,,0.015457,0.14524
,,,,,,0.014740,0.14525
,,,,,,0.015045,0.14525
,,,,,,0.015350,0.14527
,,,,,,0.015457,0.14529
,,,,,,0.015457,0.14531
,,,,,,0.013733,0.14533
,,,,,,0.014435,0.14533
,,,,,,0.014740,0.14535
,,,,,,0.014328,0.14537
,,,,,,0.013931,0.14539
,,,,,,0.014435,0.14541
,,,,,,0.014236,0.14543
,,,,,,0.013519,0.14545
,,,,,,0.013931,0.14547
,,,,,,0.013321,0.14551
,,,,,,0.014648,0.14553
,,,,,,0.012405,0.14557
,,,,,,0.013931,0.14559
,,,,,,0.015045,0.14561
,,,,,,0.013824,0.14563
,,,,,,0.013733,0.14565
,,,,,,0.014542,0.14567
,,,,,,0.014542,0.14569
,,,,,,0.014542,0.14571
,,,,,,0.013824,0.14573
,,,,,,0.014648,0.14575
,,,,,,0.014954,0.14577
,,,,,,0.014954,0.14581
,,,,,,0.015152,0.14583
,,,,,,0.015152,0.14585
,,,,,,0.015762,0.14589
,,,,,,0.016266,0.14591
,,,,,,0.015961,0.14595
,,,,,,0.015961,0.14596
,,,,,,0.016571,0.14600
,,,,,,0.016174,0.14602
,,,,,,0.016068,0.14604
,,,,,,0.015869,0.14608
,,,,,,0.016678,0.14610
,,,,,,0.015869,0.14612
,,,,,,0.016678,0.14614
,,,,,,0.016068,0.14614
,,,,,,0.017181,0.14616
,,,,,,0.016678,0.14618
,,,,,,0.016678,0.14620
,,,,,,0.015869,0.14622
,,,,,,0.016479,0.14624
,,,,,,0.016678,0.14626
,,,,,,0.015961,0.14628
,,,,,,0.015656,0.14630
,,,,,,0.016266,0.14634
,,,,,,0.014435,0.14636
,,,,,,0.015152,0.14640
,,,,,,0.014328,0.14642
,,,,,,0.014435,0.14644
,,,,,,0.014954,0.14648
,,,,,,0.013733,0.14650
,,,,,,0.014130,0.14652
,,,,,,0.013626,0.14654
,,,,,,0.015045,0.14656
,,,,,,0.013321,0.14658
,,,,,,0.012909,0.14660
,,,,,,0.013428,0.14662
,,,,,,0.013733,0.14664
,,,,,,0.014038,0.14666
,,,,,,0.013016,0.14666
,,,,,,0.014328,0.14668
,,,,,,0.014435,0.14671
,,,,,,0.014236,0.14673
,,,,,,0.013123,0.14675
,,,,,,0.014435,0.14679
,,,,,,0.014954,0.14681
,,,,,,0.014648,0.14683
,,,,,,0.014038,0.14685
,,,,,,0.014236,0.14689
,,,,,,0.015045,0.14691
,,,,,,0.014435,0.14693
,,,,,,0.014648,0.14693
,,,,,,0.014542,0.14695
,,,,,,0.016068,0.14697
,,,,,,0.014435,0.14699
,,,,,,0.014435,0.14701
,,,,,,0.015457,0.14701
,,,,,,0.015869,0.14703
,,,,,,0.015564,0.14705
,,,,,,0.015961,0.14705
,,,,,,0.015045,0.14707
,,,,,,0.016174,0.14709
,,,,,,0.015961,0.14709
,,,,,,0.014542,0.14711
,,,,,,0.015656,0.14713
,,,,,,0.016479,0.14715
,,,,,,0.015152,0.14717
,,,,,,0.016266,0.14719
,,,,,,0.015961,0.14721
,,,,,,0.016678,0.14723
,,,,,,0.015656,0.14727
,,,,,,0.015961,0.14729
,,,,,,0.015762,0.14733
,,,,,,0.016266,0.14735
,,,,,,0.015762,0.14737
,,,,,,0.015457,0.14739
,,,,,,0.015259,0.14740
,,,,,,0.015045,0.14742
,,,,,,0.015045,0.14744
,,,,,,0.014435,0.14744
,,,,,,0.014648,0.14746
,,,,,,0.014954,0.14748
,,,,,,0.014954,0.14750
,,,,,,0.013428,0.14752
,,,,,,0.014435,0.14754
,,,,,,0.014542,0.14756
,,,,,,0.013428,0.14758
,,,,,,0.013214,0.14760
,,,,,,0.013824,0.14762
,,,,,,0.014542,0.14766
,,,,,,0.013016,0.14768
,,,,,,0.012299,0.14770
,,,,,,0.013824,0.14774
,,,,,,0.013626,0.14776
,,,,,,0.013733,0.14778
,,,,,,0.013321,0.14780
,,,,,,0.013824,0.14782
,,,,,,0.013824,0.14782
,,,,,,0.014542,0.14784
,,,,,,0.013016,0.14784
,,,,,,0.014542,0.14786
,,,,,,0.014328,0.14786
,,,,,,0.013428,0.14786
,,,,,,0.013733,0.14788
,,,,,,0.013733,0.14788
,,,,,,0.013733,0.14790
,,,,,,0.013733,0.14792
,,,,,,0.013428,0.14794
,,,,,,0.014542,0.14794
,,,,,,0.013931,0.14796
,,,,,,0.014740,0.14798
,,,,,,0.013016,0.14800
,,,,,,0.014130,0.14804
,,,,,,0.014130,0.14804
,,,,,,0.014236,0.14806
,,,,,,0.014435,0.14808
,,,,,,0.014435,0.14810
,,,,,,0.014648,0.14812
,,,,,,0.014847,0.14813
,,,,,,0.013931,0.14813
,,,,,,0.015045,0.14813
,,,,,,0.015457,0.14813
,,,,,,0.014435,0.14813
,,,,,,0.013123,0.14813
,,,,,,0.014130,0.14813
,,,,,,0.014740,0.14813
,,,,,,0.014954,0.14815
,,,,,,0.014328,0.14815
,,,,,,0.015045,0.14815
,,,,,,0.014328,0.14815
,,,,,,0.014648,0.14815
,,,,,,0.014740,0.14815
,,,,,,0.014648,0.14815
,,,,,,0.015259,0.14815
,,,,,,0.014847,0.14819
,,,,,,0.014038,0.14823
,,,,,,0.014328,0.14825
,,,,,,0.014740,0.14827
,,,,,,0.014542,0.14827
,,,,,,0.013824,0.14829
,,,,,,0.014236,0.14831
,,,,,,0.015656,0.14831
,,,,,,0.015045,0.14833
,,,,,,0.013321,0.14833
,,,,,,0.014435,0.14833
,,,,,,0.015564,0.14833
,,,,,,0.014740,0.14833
,,,,,,0.013931,0.14833
,,,,,,0.014648,0.14833
,,,,,,0.015457,0.14833
,,,,,,0.014648,0.14833
,,,,,,0.014328,0.14833
,,,,,,0.015656,0.14835
,,,,,,0.015045,0.14839
,,,,,,0.014038,0.14841
,,,,,,0.014328,0.14843
,,,,,,0.014648,0.14843
,,,,,,0.014847,0.14845
,,,,,,0.014542,0.14847
,,,,,,0.013931,0.14851
,,,,,,0.014542,0.14853
,,,,,,0.014542,0.14855
,,,,,,0.014236,0.14857
,,,,,,0.014130,0.14857
,,,,,,0.013733,0.14859
,,,,,,0.014648,0.14859
,,,,,,0.013824,0.14861
,,,,,,0.013321,0.14863
,,,,,,0.014328,0.14863
,,,,,,0.014740,0.14863
,,,,,,0.014236,0.14863
,,,,,,0.012909,0.14863
,,,,,,0.014847,0.14865
,,,,,,0.014648,0.14867
,,,,,,0.014236,0.14869
,,,,,,0.012802,0.14873
,,,,,,0.013321,0.14875
,,,,,,0.014847,0.14877
,,,,,,0.013123,0.14879
,,,,,,0.013626,0.14883
,,,,,,0.013733,0.14884
,,,,,,0.013931,0.14888
,,,,,,0.013428,0.14892
,,,,,,0.012405,0.14894
,,,,,,0.014130,0.14898
,,,,,,0.014038,0.14900
,,,,,,0.013733,0.14902
,,,,,,0.013626,0.14904
,,,,,,0.013321,0.14906
,,,,,,0.014740,0.14906
,,,,,,0.013214,0.14908
,,,,,,0.012909,0.14908
,,,,,,0.013626,0.14910
,,,,,,0.013428,0.14910
,,,,,,0.014236,0.14912
,,,,,,0.012909,0.14912
,,,,,,0.013321,0.14914
,,,,,,0.014435,0.14916
,,,,,,0.012512,0.14918
,,,,,,0.013626,0.14920
,,,,,,0.013824,0.14922
,,,,,,0.014954,0.14924
,,,,,,0.013733,0.14928
,,,,,,0.013428,0.14930
,,,,,,0.014740,0.14932
,,,,,,0.014038,0.14934
,,,,,,0.013321,0.14938
,,,,,,0.013123,0.14940
,,,,,,0.014130,0.14944
,,,,,,0.014130,0.14946
,,,,,,0.013016,0.14950
,,,,,,0.013824,0.14952
,,,,,,0.013626,0.14954
,,,,,,0.013519,0.14957
,,,,,,0.013931,0.14959
,,,,,,0.013428,0.14963
,,,,,,0.014130,0.14965
,,,,,,0.014542,0.14967
,,,,,,0.013214,0.14971
,,,,,,0.012802,0.14973
,,,,,,0.012802,0.14975
,,,,,,0.013824,0.14979
,,,,,,0.014038,0.14981
,,,,,,0.012604,0.14983
,,,,,,0.012802,0.14985
,,,,,,0.014236,0.14987
,,,,,,0.013016,0.14989
,,,,,,0.013824,0.14991
,,,,,,0.013626,0.14993
,,,,,,0.014236,0.14995
,,,,,,0.013428,0.14995
,,,,,,0.012604,0.14997
,,,,,,0.013626,0.14999
,,,,,,0.014435,0.15001
,,,,,,0.013321,0.15005
,,,,,,0.013428,0.15007
,,,,,,0.013824,0.15009
,,,,,,0.013519,0.15013
,,,,,,0.012711,0.15015
,,,,,,0.013428,0.15019
,,,,,,0.013733,0.15023
,,,,,,0.013123,0.15025
,,,,,,0.013428,0.15028
,,,,,,0.013519,0.15030
,,,,,,0.013931,0.15032
,,,,,,0.013626,0.15034
,,,,,,0.014038,0.15036
,,,,,,0.012604,0.15038
,,,,,,0.013824,0.15040
,,,,,,0.014435,0.15042
,,,,,,0.013519,0.15044
,,,,,,0.013321,0.15044
,,,,,,0.013519,0.15046
,,,,,,0.013321,0.15046
,,,,,,0.013626,0.15046
,,,,,,0.013519,0.15046
,,,,,,0.014038,0.15046
,,,,,,0.014435,0.15046
,,,,,,0.013214,0.15046
,,,,,,0.012711,0.15046
,,,,,,0.013321,0.15046
,,,,,,0.014130,0.15046
,,,,,,0.013123,0.15046
,,,,,,0.013214,0.15044
,,,,,,0.013519,0.15044
,,,,,,0.014130,0.15044
,,,,,,0.013214,0.15042
,,,,,,0.013123,0.15044
,,,,,,0.014038,0.15044
,,,,,,0.013519,0.15044
,,,,,,0.013321,0.15044
,,,,,,0.014038,0.15044
,,,,,,0.013428,0.15044
,,,,,,0.014542,0.15044
,,,,,,0.013214,0.15044
,,,,,,0.012711,0.15042
,,,,,,0.013733,0.15042
,,,,,,0.013626,0.15042
,,,,,,0.013733,0.15042
,,,,,,0.012405,0.15042
,,,,,,0.014130,0.15042
,,,,,,0.013824,0.15042
,,,,,,0.014038,0.15042
,,,,,,0.012711,0.15042
,,,,,,0.013733,0.15042
,,,,,,0.014130,0.15042
,,,,,,0.013519,0.15042
,,,,,,0.013733,0.15042
,,,,,,0.014130,0.15042
,,,,,,0.014328,0.15042
,,,,,,0.012909,0.15042
,,,,,,0.013733,0.15042
,,,,,,0.012909,0.15042
,,,,,,0.013321,0.15042
,,,,,,0.013321,0.15042
,,,,,,0.013519,0.15042
,,,,,,0.013519,0.15042
,,,,,,0.013626,0.15042
,,,,,,0.013321,0.15042
,,,,,,0.012512,0.15042
,,,,,,0.013123,0.15042
,,,,,,0.014236,0.15042
,,,,,,0.012802,0.15042
,,,,,,0.013016,0.15042
,,,,,,0.012299,0.15042
,,,,,,0.014542,0.15042
,,,,,,0.013519,0.15042
,,,,,,0.013824,0.15042
,,,,,,0.013626,0.15042
,,,,,,0.014038,0.15042
,,,,,,0.013519,0.15042
,,,,,,0.013626,0.15042
,,,,,,0.013214,0.15042
,,,,,,0.014328,0.15042
,,,,,,0.013733,0.15042
,,,,,,0.013321,0.15042
,,,,,,0.013626,0.15042
,,,,,,0.015045,0.15044
,,,,,,0.013733,0.15044
,,,,,,0.012207,0.15044
,,,,,,0.013733,0.15044
,,,,,,0.013428,0.15044
,,,,,,0.013519,0.15044
,,,,,,0.013428,0.15044
,,,,,,0.014328,0.15044
,,,,,,0.014038,0.15044
,,,,,,0.012802,0.15044
,,,,,,0.013123,0.15044
,,,,,,0.013428,0.15044
,,,,,,0.014130,0.15046
,,,,,,0.014236,0.15046
,,,,,,0.013016,0.15046
,,,,,,0.013519,0.15046
,,,,,,0.014328,0.15048
,,,,,,0.014328,0.15048
,,,,,,0.012604,0.15048
,,,,,,0.013321,0.15050
,,,,,,0.013733,0.15050
,,,,,,0.013733,0.15056
,,,,,,0.013519,0.15062
,,,,,,0.013733,0.15068
,,,,,,0.013824,0.15074
,,,,,,0.012909,0.15078
,,,,,,0.013428,0.15082
,,,,,,0.012512,0.15088
,,,,,,0.013931,0.15092
,,,,,,0.013321,0.15098
,,,,,,0.012909,0.15101
,,,,,,0.013428,0.15105
,,,,,,0.014236,0.15109
,,,,,,0.012802,0.15113
,,,,,,0.013016,0.15115
,,,,,,0.013931,0.15117
,,,,,,0.013733,0.15119
,,,,,,0.013626,0.15121
,,,,,,0.013931,0.15123
,,,,,,0.011993,0.15125
,,,,,,0.013824,0.15127
,,,,,,0.012802,0.15129
,,,,,,0.012207,0.15131
,,,,,,0.013214,0.15135
,,,,,,0.013733,0.15137
,,,,,,0.013626,0.15139
